recdate,comptextkind,textcat,textsubcat,text,cokey,cotextkey
07/01/2013 00:00:00,Miscellaneous notes,properties,,"Soil properites were predominantly based on field estimates, professional judgment, and guidelines. Lab data from the area was used to determine low and high values.",14875863,14287857
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Haversid soil is a minor component.,14875864,14287858
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,"The Manzanola component makes up 85 percent of the map unit. Slopes are 3 to 9 percent. This component is on plains, hillslopes. The parent material consists of alluvium derived from shale. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low.  Available water to a depth of 60 inches (or restricted depth) is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent. This component is in the R069XY042CO Clayey Plains Lru's A & B ecological site. Nonirrigated land capability classification is 6e. Irrigated land capability classification is 6e. This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 10 percent. There are no saline horizons within 30 inches of the soil surface. ",14875865,14287859
07/01/2013 00:00:00,Miscellaneous notes,properties,,"Soil properites were predominantly based on field estimates, professional judgment, and guidelines. Lab data from the area was used to determine low and high values.",14875865,14287860
07/01/2013 00:00:00,Miscellaneous notes,component,pedon,The component pedon table contains links to pedons that were originally correlated to the Manzanola series.  ,14875865,14287861
04/25/2012 00:00:00,Miscellaneous notes,Component,Pedon,The component pedon table contains links to pedons that were originally correlated to the Wiley series. These pedons are being re-correlated to the Wilid series due to changes in soil moisture zones and taxonomy.,14875866,14287862
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Wilid soil is a minor component.,14875866,14287863
01/20/2012 00:00:00,Miscellaneous notes,properties,,"Soil properties were predominantly based on field estimates, professional judgement, and guidelines except for Sum of Bases. Information in this table came from laboratory data. CCE information was derived from local laboratory analysis.",14875866,14287864
01/20/2012 00:00:00,Miscellaneous notes,properties,,"Soil properties were predominantly based on field estimates, professional judgement, and guidelines except for Sum of Bases. Information in this table came from laboratory data. CCE information was derived from local laboratory analysis.",14875867,14287865
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Fort soil is a minor component.,14875867,14287866
06/14/2017 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Razor soil is a minor component.,14875868,14287867
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Pits is a miscellaneous area.,15697371,15352534
03/25/2009 00:00:00,Miscellaneous notes,mud,definition,Pits consist of large open excavations where bedrock has been quarried.,15697371,15352535
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697374,15352538
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pendant(mod-deep) soil is a minor component.,15697373,15352537
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Pendant component makes up 60 percent of the map unit. Slopes are 15 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from limestone. Depth to a root restrictive layer, bedrock, lithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 35 percent.  ",15697372,15352536
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Pendant component makes up 80 percent of the map unit. Slopes are 15 to 40 percent. This component is on mountains, mountain slopes. The parent material consists of weathered from limestone. Depth to a root restrictive layer, bedrock, lithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 35 percent.  ",15697381,15352545
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Fortwingate soil is a minor component.,15697380,15352544
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pendant(mod-deep) soil is a minor component.,15697379,15352543
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Rock outcrop soil is a minor component.,15697378,15352542
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Tecolote, very stony component makes up 85 percent of the map unit. Slopes are 15 to 40 percent. This component is on mountains, mountain slopes. The parent material consists of cobbly or stony colluvium over weathered granite. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697451,15352615
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (mollic) soil is a minor component.,15697450,15352614
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (very deep) soil is a minor component.,15697449,15352613
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (non-skel) soil is a minor component.,15697448,15352612
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx, warm component makes up 60 percent of the map unit. Slopes are 15 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697388,15352552
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697387,15352551
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697386,15352550
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697385,15352549
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote soil is a minor component.,15697430,15352594
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697429,15352593
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Condie soil is a minor component.,15697428,15352592
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Rock outcrop soil is a minor component.,15697427,15352591
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx, warm component makes up 65 percent of the map unit. Slopes are 40 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697426,15352590
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697425,15352589
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx component makes up 40 percent of the map unit. Slopes are 15 to 70 percent. This component is on mountains, mountain slopes. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697452,15352616
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Legault soil is a minor component.,15697400,15352564
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Cathedral component makes up 25 percent of the map unit. Slopes are 15 to 65 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from schist and/or gneiss and/or granite. Depth to a root restrictive layer, bedrock, lithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.   ",15697399,15352563
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697398,15352562
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Security component makes up 30 percent of the map unit. Slopes are 15 to 65 percent. This component is on mountains, mountain slopes. The parent material consists of weathered from schist and/or gneiss and/or granite. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 3 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697397,15352561
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Herbman soil is a minor component.,15697393,15352557
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx soil is a minor component.,15697392,15352556
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Legault component makes up 50 percent of the map unit. Slopes are 15 to 65 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 1 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697391,15352555
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697390,15352554
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote soil is a minor component.,15697389,15352553
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Kutch (shallow) soil is a minor component.,15697362,15352525
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pendant soil is a minor component.,15697361,15352524
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Kutch component makes up 85 percent of the map unit. Slopes are 10 to 40 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from calcareous shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 3 percent. There are no saline horizons within 30 inches of the soil surface. ",15697360,15352523
08/22/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Aquolls soil is a minor component.,15697438,15352602
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Ivywild, very bouldery component makes up 50 percent of the map unit. Slopes are 5 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of colluvium and/or glacial till derived from granite. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 40 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 4 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697437,15352601
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Catamount, very bouldery component makes up 35 percent of the map unit. Slopes are 5 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is excessively drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697436,15352600
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Legault soil is a minor component.,15697435,15352599
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697486,15352650
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697485,15352649
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx component makes up 60 percent of the map unit. Slopes are 15 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697484,15352648
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697483,15352647
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Rock outcrop soil is a minor component.,15697500,15352664
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote soil is a minor component.,15697499,15352663
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697498,15352662
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx component makes up 65 percent of the map unit. Slopes are 40 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697497,15352661
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697496,15352660
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Condie soil is a minor component.,15697495,15352659
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Sphinx, warm component makes up 40 percent of the map unit. Slopes are 15 to 80 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697527,15352691
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697526,15352690
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697525,15352689
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697524,15352688
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx (mollic) soil is a minor component.,15697455,15352619
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697454,15352618
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697453,15352617
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Garber soil is a minor component.,15697467,15352631
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Sphinx soil is a minor component.,15697457,15352621
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Garber component makes up 85 percent of the map unit. Slopes are 15 to 40 percent. This component is on lower mountain slopes, drainageways, mountains. The parent material consists of weathered from granite. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.   ",15697456,15352620
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Fortwingate component makes up 40 percent of the map unit. Slopes are 15 to 60 percent. This component is on mountain slopes, mountains. The parent material consists of weathered from interbedded sandstone and shale. Depth to a root restrictive layer, bedrock, paralithic, is 20 to 35 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 1 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.   ",15697505,15352669
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pendant soil is a minor component.,15697504,15352668
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Rock outcrop is a miscellaneous area.,15697503,15352667
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Fortwingate (deep) soil is a minor component.,15697502,15352666
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Fortwingate (shallow) soil is a minor component.,15697501,15352665
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (non-skel) soil is a minor component.,15697479,15352643
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (mollic) soil is a minor component.,15697478,15352642
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Tecolote, very stony component makes up 85 percent of the map unit. Slopes are 40 to 70 percent. This component is on mountain slopes, mountains. The parent material consists of cobbly or stony colluvium over weathered granite. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is very low. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 85 percent. Below this thin organic horizon the organic matter content is about 2 percent.  Nonirrigated land capability classification is 7e.  This soil does not meet hydric criteria.  There are no saline horizons within 30 inches of the soil surface. ",15697477,15352641
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Tecolote (very deep) soil is a minor component.,15697476,15352640
12/23/2013 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Pring soil is a minor component.,15697475,15352639
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Kassler component makes up 80 percent of the map unit. Slopes are 5 to 35 percent. This component is on dissected, old outwash fans, mountains, stream terraces. The parent material consists of outwash derived from granite. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat excessively drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches (or restricted depth) is low.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 3 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 1 percent.  ",15697474,15352638
09/11/2014 00:00:00,Nontechnical description,GENSOIL,generated,"The Aquolls component makes up 90 percent of the map unit. Slopes are 1 to 10 percent. This component is on drainageways, mountains, flood plains. The parent material consists of alluvium derived from granite and/or gneiss and/or schist and/or sandstone. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is very low.  Available water to a depth of 60 inches (or restricted depth) is moderate.  Shrink-swell potential is low. This soil is frequently flooded. It is not ponded. A seasonal zone of water saturation is at 12 inches during May, June, July, August. Organic matter content in the surface horizon is about 5 percent.  Nonirrigated land capability classification is 5w. Irrigated land capability classification is 5w. This soil meets hydric criteria. The calcium carbonate equivalent within 40 inches, typically, does not exceed 3 percent. There are no saline horizons within 30 inches of the soil surface. ",15697468,15352632
