monthseq,month,flodfreqcl,floddurcl,pondfreqcl,ponddurcl,ponddep.l,ponddep.r,ponddep.h,dlyavgprecip.l,dlyavgprecip.r,dlyavgprecip.h,dlyavgpotet.l,dlyavgpotet.r,dlyavgpotet.h,cokey,comonthkey
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875735,155981212
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981189
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981190
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981191
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981192
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981193
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981194
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981195
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981196
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981197
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981198
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981199
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875734,155981200
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981177
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981178
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981179
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981180
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981181
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981182
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981183
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981184
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981185
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981186
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981187
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875733,155981188
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981165
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981166
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981167
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981168
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981169
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981170
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981171
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981172
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981173
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981174
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981175
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875732,155981176
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981153
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981154
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981155
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981156
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981157
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981158
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981159
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981160
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981161
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981162
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981163
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875731,155981164
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981141
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981142
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981143
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981144
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981145
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981146
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981147
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981148
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981149
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981150
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981151
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875730,155981152
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981129
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981130
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981131
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981132
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981133
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981134
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981135
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981136
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981137
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981138
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981139
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875729,155981140
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981117
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981118
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981119
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981120
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981121
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981122
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981123
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981124
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981125
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981126
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981127
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875728,155981128
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981105
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981106
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981107
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981108
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981109
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981110
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981111
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981112
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981113
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981114
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981115
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875727,155981116
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981033
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981034
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981035
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981036
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981037
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981038
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981039
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981040
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981041
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981042
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981043
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875721,155981044
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981021
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981022
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981023
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981024
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981025
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981026
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981027
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981028
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981029
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981030
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981031
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875720,155981032
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981009
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981010
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981011
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981012
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981013
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981014
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981015
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981016
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981017
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981018
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981019
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875719,155981020
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980397
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980398
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980399
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980400
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980401
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980402
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980403
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980404
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980405
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980406
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980407
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875668,155980408
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980385
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980386
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980387
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980388
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980389
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980390
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980391
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980392
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980393
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980394
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980395
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875667,155980396
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980373
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980374
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980375
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980376
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980377
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980378
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980379
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980380
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980381
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980382
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980383
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875666,155980384
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980361
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980362
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980363
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980364
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980365
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980366
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980367
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980368
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980369
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980370
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980371
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875665,155980372
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980301
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980302
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980303
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980304
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980305
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980306
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980307
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980308
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980309
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980310
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980311
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875660,155980312
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980289
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980290
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980291
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980292
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980293
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980294
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980295
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980296
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980297
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980298
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980299
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875659,155980300
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980277
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980278
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980279
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980280
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980281
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980282
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980283
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980284
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980285
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980286
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980287
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875658,155980288
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980205
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980206
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980207
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980208
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980209
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980210
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980211
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980212
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980213
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980214
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980215
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875652,155980216
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980193
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980194
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980195
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980196
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980197
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980198
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980199
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980200
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980201
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980202
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980203
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875651,155980204
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980181
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980182
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980183
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980184
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980185
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980186
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980187
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980188
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980189
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980190
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980191
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875650,155980192
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980169
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980170
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980171
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980172
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980173
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980174
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980175
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980176
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980177
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980178
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980179
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875649,155980180
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980157
8,August,Occasional,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980158
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980159
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980160
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980161
7,July,Occasional,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980162
6,June,Occasional,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980163
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980164
5,May,Occasional,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980165
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980166
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980167
9,September,Occasional,Brief (2 to 7 days),None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875648,155980168
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980145
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980146
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980147
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980148
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980149
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980150
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980151
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980152
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980153
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980154
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980155
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875647,155980156
4,April,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980133
8,August,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980134
12,December,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980135
2,February,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980136
1,January,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980137
7,July,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980138
6,June,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980139
3,March,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980140
5,May,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980141
11,November,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980142
10,October,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980143
9,September,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875646,155980144
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980121
8,August,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980122
12,December,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980123
2,February,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980124
1,January,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980125
7,July,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980126
6,June,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980127
3,March,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980128
5,May,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980129
11,November,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980130
10,October,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980131
9,September,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875645,155980132
4,April,None,,None,,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875644,155980109
