recdate,comptextkind,textcat,textsubcat,text,cokey,cotextkey
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Conser soil is a minor component.,14897021,14326779
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897020,14326778
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Coburg component makes up 55 percent of the map unit. Slopes are 0 to 3 percent. This component is on stream terraces. The parent material consists of loamy alluvium over clayey alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 24 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 2w. Irrigated land capability classification is 2w. This soil does not meet hydric criteria.",14897019,14326777
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Conser soil is a minor component.,14897018,14326776
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Coburg component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on stream terraces. The parent material consists of loamy alluvium over clayey alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is moderately well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 24 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 2w. Irrigated land capability classification is 2w. This soil does not meet hydric criteria.",14897017,14326775
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897016,14326774
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Cloquato component makes up 45 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is low. This soil is occasionally flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 8 percent.  Nonirrigated land capability classification is 2w.  This soil does not meet hydric criteria.,14897015,14326773
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Cloquato component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is low. This soil is occasionally flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 8 percent.  Nonirrigated land capability classification is 2w.  This soil does not meet hydric criteria.,14897013,14326771
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Chehulpum component makes up 85 percent of the map unit. Slopes are 12 to 40 percent. This component is on low hills. The parent material consists of colluvium derived from sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high. Available water to a depth of 60 inches is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 6e.  This soil does not meet hydric criteria.",14897012,14326770
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Chehulpum component makes up 85 percent of the map unit. Slopes are 3 to 12 percent. This component is on low hills. The parent material consists of colluvium derived from sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 10 to 20 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high. Available water to a depth of 60 inches is very low. Shrink-swell potential is low. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 6e. Irrigated land capability classification is 4e. This soil does not meet hydric criteria.",14897011,14326769
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897010,14326768
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Chehalis component makes up 50 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is occasionally flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 8 percent.  Nonirrigated land capability classification is 2w. Irrigated land capability classification is 2w. This soil does not meet hydric criteria.,14897009,14326767
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Chehalis, occasionally flooded component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is occasionally flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 8 percent.  Nonirrigated land capability classification is 2w. Irrigated land capability classification is 2w. This soil does not meet hydric criteria.",14897008,14326766
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897007,14326765
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Chapman component makes up 45 percent of the map unit. Slopes are 0 to 3 percent. This component is on stream terraces. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is moderate. This soil is rarely flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 1. Irrigated land capability classification is 1 This soil does not meet hydric criteria.,14897006,14326764
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Chapman component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on stream terraces. The parent material consists of alluvium from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is moderate. This soil is rarely flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 1. Irrigated land capability classification is 1 This soil does not meet hydric criteria.,14897005,14326763
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14897004,14326762
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Camas component makes up 50 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of sandy and gravelly alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is excessively drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches is very low. Shrink-swell potential is low. This soil is rarely flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil does not meet hydric criteria.,14897003,14326761
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Riverwash soil is a minor component.,14897002,14326760
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Fluvents soil is a minor component.,14897001,14326759
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Camas, occasionally flooded component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of sandy and gravelly alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is excessively drained.  Water movement in the most restrictive layer is high. Available water to a depth of 60 inches is very low. Shrink-swell potential is low. This soil is occasionally flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 2 percent.  Nonirrigated land capability classification is 4w. Irrigated land capability classification is 4w. This soil does not meet hydric criteria.",14897000,14326758
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Riverwash soil is a minor component.,14896987,14326745
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Waldo soil is a minor component.,14896986,14326744
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,The Abiqua component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on flood plains. The parent material consists of alluvium derived from mixed sources. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is well drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is high.  Shrink-swell potential is moderate. This soil is not flooded. It is not ponded. There is no zone of water saturation within a depth of 72 inches. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 1. Irrigated land capability classification is 1 This soil does not meet hydric criteria.,14896985,14326743
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Panther component makes up 80 percent of the map unit. Slopes are 2 to 12 percent. This component is on swales on hills, benches on hills. The parent material consists of colluvium and residuum derived from basic igneous and sedimentary rock. Depth to a root restrictive layer, bedrock, paralithic, is 40 to 60 inches. The natural drainage class is poorly drained.  Water movement in the most restrictive layer is low.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is high. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 6 inches during January, February, March, April, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 6w.  This soil meets hydric criteria.",14896861,14326619
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14896860,14326618
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major soil components.  The Urban land is a miscellaneous area.,14896859,14326617
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Oxley component makes up 45 percent of the map unit. Slopes are 0 to 3 percent. This component is on terraces. The parent material consists of mixed gravelly alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 12 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil does not meet hydric criteria.",14896858,14326616
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,Generated brief soil descriptions are created for major components.  The Courtney soil is a minor component.,14896857,14326615
08/11/2009 00:00:00,Nontechnical description,GENSOIL,generated,"The Oxley component makes up 85 percent of the map unit. Slopes are 0 to 3 percent. This component is on terraces. The parent material consists of mixed gravelly alluvium. Depth to a root restrictive layer is greater than 60 inches. The natural drainage class is somewhat poorly drained.  Water movement in the most restrictive layer is moderately high.  Available water to a depth of 60 inches is moderate.  Shrink-swell potential is low. This soil is not flooded. It is not ponded. A seasonal zone of water saturation is at 12 inches during January, February, March, April, May, November, December. Organic matter content in the surface horizon is about 4 percent.  Nonirrigated land capability classification is 3w. Irrigated land capability classification is 3w. This soil does not meet hydric criteria.",14896856,14326614
